host;public_ip;status;attempts;city;region;country;source_point;destination;ASN;ISP;postal;timezone;latency (ms);date
nominalia.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:31
office365.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:31
nfl.com;151.101.193.153;OK;3;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.26;11-01-2024 15:43:31
ning.com;208.82.16.81;OK;3;Dallas;Texas;US;40.4165,-3.7026;32.7831,-96.8067;AS13535;Ning Interactive, Inc.;75201;America/Chicago;131;11-01-2024 15:43:31
ondacero.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:31
novartis.com;104.18.0.16;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.11;11-01-2024 15:43:31
office.com;13.107.6.156;OK;1;Redmond;Washington;US;40.4165,-3.7026;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;25.0;11-01-2024 15:43:31
okdiario.com;104.18.19.5;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.59;11-01-2024 15:43:31
e12322.b.akamaiedge.net;23.223.94.34;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28004;Europe/Madrid;3.29;11-01-2024 15:43:31
opendrive.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:31
openload.co;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:31
one.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:32
ntp.org;204.93.207.22;OK;3;Chicago;Illinois;US;40.4165,-3.7026;41.8500,-87.6500;AS23352;Server Central Network;60666;America/Chicago;114;11-01-2024 15:43:32
orangetv.orange.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:32
openbank.es;18.154.22.26;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.68;11-01-2024 15:43:32
outbrain.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:32
ok.ru;217.20.147.1;OK;3;Moscow;Moscow;RU;40.4165,-3.7026;55.7522,37.6156;AS47764;LLC VK;101000;Europe/Moscow;74.6;11-01-2024 15:43:32
opendns.com;146.112.62.105;OK;1;San Jose;California;US;40.4165,-3.7026;37.3394,-121.8950;AS36692;Cisco OpenDNS, LLC;95103;America/Los_Angeles;101;11-01-2024 15:43:32
orange.es;62.36.227.81;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS12479;Orange Espagne SA;28004;Europe/Madrid;5.32;11-01-2024 15:43:32
orange.com;90.84.180.167;OK;1;Paris;Île-de-France;FR;40.4165,-3.7026;48.8534,2.3488;AS2280;Orange S.A.;75000;Europe/Paris;22.6;11-01-2024 15:43:32
olc-g2.tm-4.office.com;52.98.200.226;OK;1;Marseille;Provence-Alpes-Côte d'Azur;FR;40.4165,-3.7026;43.2970,5.3811;AS8075;Microsoft Corporation;13000;Europe/Paris;17.7;11-01-2024 15:43:32
paypal.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:32
ovh.es;198.27.92.5;OK;1;Montréal;Quebec;CA;40.4165,-3.7026;45.5040,-73.5747;AS16276;OVH SAS;H3A;America/Toronto;26.2;11-01-2024 15:43:32
outlook.com;52.96.223.2;OK;1;Chicago;Illinois;US;40.4165,-3.7026;41.8500,-87.6500;AS8075;Microsoft Corporation;60666;America/Chicago;125;11-01-2024 15:43:32
periscope.tv;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:32
personal.rbs.co.uk;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:32
personal.natwest.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:32
pi-hole.net;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:32
parship.es;188.114.96.5;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.57;11-01-2024 15:43:32
pay.google.com;64.233.166.92;OK;1;Brussels;Brussels Capital;BE;40.4165,-3.7026;50.8505,4.3488;AS15169;Google LLC;1000;Europe/Brussels;24.4;11-01-2024 15:43:33
pccomponentes.com;104.16.239.7;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.10;11-01-2024 15:43:33
pay.amazon.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:33
pinterest.com;151.101.128.84;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.33;11-01-2024 15:43:33
playstation.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:33
pisos.com;80.94.3.90;OK;2;Sabadell;Catalonia;ES;40.4165,-3.7026;41.5433,2.1094;AS39263;Ilimit Comunicacions S.L.;08200;Europe/Madrid;11.6;11-01-2024 15:43:33
play.google.com;216.58.209.78;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.70;11-01-2024 15:43:33
pitt.edu;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:33
pizzaseo.com;212.57.32.24;OK;2;Bratislava;Bratislava Region;SK;40.4165,-3.7026;48.1482,17.1067;AS48689;Webglobe, a.s.;811 01;Europe/Bratislava;48.7;11-01-2024 15:43:33
pornhub.com;66.254.114.41;OK;1;Waltham;Massachusetts;US;40.4165,-3.7026;42.3986,-71.2451;AS29789;Reflected Networks, Inc.;02451;America/New_York;3.52;11-01-2024 15:43:33
e13321.a.akamaiedge.net;23.60.223.97;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28004;Europe/Madrid;3.22;11-01-2024 15:43:34
pscp.tv;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:34
pubmatic.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:34
qq.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:34
powvideo.net;188.114.97.5;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.24;11-01-2024 15:43:34
e16871.a.akamaiedge.net;23.212.23.114;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28004;Europe/Madrid;2.73;11-01-2024 15:43:34
r4.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:34
racc.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:34
press-start.com;188.114.97.5;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.76;11-01-2024 15:43:34
primevideo.com;18.67.240.73;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;4.23;11-01-2024 15:43:34
radio.es;104.26.15.167;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.41;11-01-2024 15:43:34
rae.es;104.26.0.151;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.91;11-01-2024 15:43:34
rakuten.tv;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:34
radiole.com;18.161.111.91;OK;1;Marseille;Provence-Alpes-Côte d'Azur;FR;40.4165,-3.7026;43.2970,5.3811;AS16509;Amazon.com, Inc.;13000;Europe/Paris;33.3;11-01-2024 15:43:34
radio-espana.com;217.70.186.100;OK;2;Luxembourg;Luxembourg;LU;40.4165,-3.7026;49.6117,6.1300;AS29169;GANDI SAS;L-1114;Europe/Luxembourg;32.2;11-01-2024 15:43:35
qzs.qq.com.sched.legopic2.tdnsv6.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:35
raiolanetworks.es;201.46.113.251;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS56958;Raiola Networks S.L.;28004;Europe/Madrid;3.55;11-01-2024 15:43:35
rapid7.com;18.154.48.105;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;2.84;11-01-2024 15:43:35
registrar.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:35
rediris.es;130.206.13.20;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS766;Entidad Publica Empresarial Red.es;28004;Europe/Madrid;4.79;11-01-2024 15:43:35
rbcits.com;204.74.99.100;OK;2;Herndon;Virginia;US;40.4165,-3.7026;38.9252,-77.3928;AS397213;Neustar Security Services;20171;America/New_York;40.0;11-01-2024 15:43:35
ravelry.com;192.34.84.3;OK;3;Boston;Massachusetts;US;40.4165,-3.7026;42.3584,-71.0598;AS33083;AxcelX Technologies LLC;02108;America/New_York;89.7;11-01-2024 15:43:35
reddit.com;151.101.65.140;OK;3;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.59;11-01-2024 15:43:36
reverbnation.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:36
researchgate.net;104.17.32.105;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.75;11-01-2024 15:43:36
renren.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:36
republicamovil.es;34.120.120.146;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.82;11-01-2024 15:43:36
registrygate.com;95.130.22.77;OK;3;Munich;Bavaria;DE;40.4165,-3.7026;48.1374,11.5755;AS13246;Key-Systems GmbH;80331;Europe/Berlin;44.7;11-01-2024 15:43:36
roblox.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:36
rockfm.fm;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:36
rtve.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:36
rsch.samsungcloudsolution.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0,0.0;N/A;N/A;N/A;N/A;0.0;11-01-2024 15:43:36
ruralvia.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:36
reverso.net;137.74.102.128;OK;2;Roubaix;Hauts-de-France;FR;40.4165,-3.7026;50.6942,3.1746;AS16276;OVH SAS;59051 CEDEX 1;Europe/Paris;22.3;11-01-2024 15:43:36
revistavanityfair.es;212.85.39.85;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS12521;Nova Internet S.L.;28004;Europe/Madrid;4.26;11-01-2024 15:43:37
samsung.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:37
rincondelvago.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:37
salesforce.com;184.31.10.133;OK;1;Cambridge;Massachusetts;US;40.4165,-3.7026;42.3620,-71.0830;AS33905;Akamai International B.V.;02142;America/New_York;3.71;11-01-2024 15:43:37
sap.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:37
rubiconproject.com;69.194.143.123;OK;2;Las Vegas;Nevada;US;40.4165,-3.7026;36.1750,-115.1372;AS23005;SWITCH, LTD;89111;America/Los_Angeles;160;11-01-2024 15:43:37
samsungelectronics.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:37
sagepay.co.uk;45.60.171.250;OK;3;Toronto;Ontario;CA;40.4165,-3.7026;43.7064,-79.3986;AS19551;Incapsula Inc;M5A;America/Toronto;116;11-01-2024 15:43:37
selfbank.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:37
seriesblanco.org;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:37
segundamano.es;108.157.109.49;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;2.80;11-01-2024 15:43:37
santanderconsumer.es;45.60.195.69;OK;2;Ashburn;Virginia;US;40.4165,-3.7026;39.0437,-77.4875;AS19551;Incapsula Inc;20147;America/New_York;105;11-01-2024 15:43:37
scorecardresearch.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:37
seriesgato.xyz;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:38
dnsscan.shadowserver.org;184.105.143.133;OK;3;Fremont;California;US;40.4165,-3.7026;37.5176,-121.9287;AS6939;Hurricane Electric LLC;94539;America/Los_Angeles;135;11-01-2024 15:43:38
shtyle.fm;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:38
simplify.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:38
seriespapaya.xyz;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:38
seriesz.com;23.236.62.147;OK;2;Council Bluffs;Iowa;US;40.4165,-3.7026;41.2619,-95.8608;AS396982;Google LLC;51502;America/Chicago;106;11-01-2024 15:43:38
skrill.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:38
ticketmaster-intl.map.fastly.net;151.101.134.87;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;2.66;11-01-2024 15:43:38
skype.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:39
simyo.es;35.241.18.41;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.50;11-01-2024 15:43:39
sfgate.com;98.129.228.59;OK;3;Dallas;Texas;US;40.4165,-3.7026;32.7831,-96.8067;AS33070;Rackspace Hosting;75201;America/Chicago;123;11-01-2024 15:43:39
siteground.es;34.149.235.244;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.55;11-01-2024 15:43:39
play.foxsportsla.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0,0.0;N/A;N/A;N/A;N/A;0.0;11-01-2024 15:43:39
sky.es;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:39
smartadserver.com;34.160.41.36;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.66;11-01-2024 15:43:39
smartclip.net;3.160.231.79;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.08;11-01-2024 15:43:39
snapchat.com;34.149.46.130;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;2.86;11-01-2024 15:43:39
smartclip.tv;35.198.133.134;OK;1;Frankfurt am Main;Hesse;DE;40.4165,-3.7026;50.1155,8.6842;AS396982;Google LLC;60306;Europe/Berlin;30.4;11-01-2024 15:43:39
skyrock.com;91.203.187.14;OK;2;Paris;Île-de-France;FR;40.4165,-3.7026;48.8534,2.3488;AS41064;Telefun SAS;75000;Europe/Paris;28.6;11-01-2024 15:43:39
softonic.com;35.227.233.104;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.08;11-01-2024 15:43:40
solteros50.es;62.245.131.118;OK;1;Munich;Bavaria;DE;40.4165,-3.7026;48.1374,11.5755;AS8767;M-net Telekommunikations GmbH;80331;Europe/Berlin;37.7;11-01-2024 15:43:40
solterosconnivel.es;62.245.131.118;OK;1;Munich;Bavaria;DE;40.4165,-3.7026;48.1374,11.5755;AS8767;M-net Telekommunikations GmbH;80331;Europe/Berlin;37.3;11-01-2024 15:43:40
sports.sportium.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:40
spotbros.imbox.me;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0,0.0;N/A;N/A;N/A;N/A;0.0;11-01-2024 15:43:40
sophos.com;95.100.132.15;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28004;Europe/Madrid;3.94;11-01-2024 15:43:40
soundcloud.com;18.154.48.28;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.42;11-01-2024 15:43:40
sourceforge.net;104.18.37.111;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.34;11-01-2024 15:43:40
sport.es;195.76.147.109;OK;1;Alcobendas;Madrid;ES;40.4165,-3.7026;40.5475,-3.6420;AS3352;TELEFONICA DE ESPANA S.A.U.;28100;Europe/Madrid;4.94;11-01-2024 15:43:40
spotify.com;35.186.224.25;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS15169;Google LLC;64106;America/Chicago;3.97;11-01-2024 15:43:40
spideroak.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:40
startpage.com;37.0.81.241;OK;1;Hoofddorp;North Holland;NL;40.4165,-3.7026;52.3025,4.6889;AS28685;Routit BV;2131;Europe/Amsterdam;33.0;11-01-2024 15:43:40
stubhub.es;2.20.253.149;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28004;Europe/Madrid;3.24;11-01-2024 15:43:40
streamplay.fi;185.58.213.24;OK;3;Copenhagen;Capital Region;DK;40.4165,-3.7026;55.6948,12.5503;AS201595;mono solutions ApS;2200;Europe/Copenhagen;26.2;11-01-2024 15:43:41
tablondeanuncios.com;93.189.36.78;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS45037;Hispaweb Network;28004;Europe/Madrid;3.22;11-01-2024 15:43:41
studivz.net;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0,0.0;N/A;N/A;N/A;N/A;0.0;11-01-2024 15:43:41
sugarsync.com;208.94.4.90;OK;2;San Jose;California;US;40.4165,-3.7026;37.3394,-121.8950;AS46253;IPVanish, Inc.;95103;America/Los_Angeles;152;11-01-2024 15:43:41
T.co;104.244.42.133;OK;2;San Francisco;California;US;40.4165,-3.7026;37.7725,-122.4147;AS13414;Twitter Inc.;94103;America/Los_Angeles;26.6;11-01-2024 15:43:41
taboola.com;151.101.66.132;OK;3;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;4.04;11-01-2024 15:43:41
teads.tv;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:41
telecinco.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:41
taringa.net;104.16.249.39;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.44;11-01-2024 15:43:42
tagged.com;135.84.35.166;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7974,-122.4001;AS36080;IFWE INC;94111;America/Los_Angeles;151;11-01-2024 15:43:42
targobank.es;145.226.174.51;OK;1;Rue;Hauts-de-France;FR;40.4165,-3.7026;50.2715,1.6716;AS8255;Euro-Information-Europeenne de Traitement de l'Information SAS;80120;Europe/Paris;28.9;11-01-2024 15:43:42
target.com;151.101.2.187;OK;2;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.15;11-01-2024 15:43:42
taobao.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:42
ticketswap.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:42
telepizza.es;35.180.176.177;OK;1;Paris;Île-de-France;FR;40.4165,-3.7026;48.8534,2.3488;AS16509;Amazon.com, Inc.;75000;Europe/Paris;19.3;11-01-2024 15:43:42
ticketea.com;18.154.22.40;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;2.63;11-01-2024 15:43:42
tiktok.com;18.154.41.67;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.12;11-01-2024 15:43:42
trabelin.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0,0.0;N/A;N/A;N/A;N/A;0.0;11-01-2024 15:43:42
ticketmaster.es;151.101.194.87;OK;2;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.67;11-01-2024 15:43:42
post.n.shifen.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:42
telly.com;217.16.188.128;OK;2;Prague;Prague;CZ;40.4165,-3.7026;50.0880,14.4208;AS43541;VSHosting s.r.o.;110 00;Europe/Prague;38.9;11-01-2024 15:43:42
tinder.com;52.84.150.54;OK;1;Seattle;Washington;US;40.4165,-3.7026;47.6062,-122.3321;AS16509;Amazon.com, Inc.;98101;America/Los_Angeles;24.5;11-01-2024 15:43:42
transferwise.com;104.17.208.236;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;4.11;11-01-2024 15:43:43
tumblr.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:43
www3.l.google.com;142.250.200.142;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;2.87;11-01-2024 15:43:43
triodos.es;104.18.13.172;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;19.9;11-01-2024 15:43:43
tourbar.com;78.140.128.247;OK;3;Amsterdam;North Holland;NL;40.4165,-3.7026;52.3740,4.8897;AS35415;Webzilla B.V.;1012;Europe/Amsterdam;30.6;11-01-2024 15:43:43
aec01.esg.edgetcdn.net;185.57.173.171;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS29119;AIRE NETWORKS DEL MEDITERRANEO SL UNIPERSONAL;28004;Europe/Madrid;3.49;11-01-2024 15:43:43
www-default.orange.es;62.37.236.178;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS12479;Orange Espagne SA;28004;Europe/Madrid;3.29;11-01-2024 15:43:43
trecetv.es;154.46.42.13;OK;3;Paterna;Valencia;ES;40.4165,-3.7026;39.5026,-0.4408;AS174;Cogent Communications;46980;Europe/Madrid;7.16;11-01-2024 15:43:43
uab.cat;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:43
uah.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;11-01-2024 15:43:43
tv.youtube.com;142.250.200.78;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.49;11-01-2024 15:43:43
