host;public_ip;status;attempts;latency (ms);date;timestamp
sourceforge.net;104.18.11.128;OK;1;3.96;21-02-2023;22:43:58
spideroak.com;74.126.144.79;OK;2;153;21-02-2023;22:43:59
sport.es;195.76.147.109;OK;1;6.69;21-02-2023;22:43:59
sports.sportium.es;N/A;N/A;0;0.0;21-02-2023;22:43:59
web-1823941295.eu-west-1.elb.amazonaws.com;N/A;KO;3;0.0;21-02-2023;22:44:01
spotify.com;35.186.224.25;OK;1;6.02;21-02-2023;22:44:01
startpage.com;145.131.132.79;OK;2;37.6;21-02-2023;22:44:02
streamplay.fi;185.58.213.24;OK;2;70.4;21-02-2023;22:44:03
stubhub.es;2.17.211.90;OK;1;4.02;21-02-2023;22:44:03
studivz.net;N/A;N/A;0;0.0;21-02-2023;22:44:04
sugarsync.com;208.94.4.90;OK;1;157;21-02-2023;22:44:04
T.co;N/A;KO;3;0.0;21-02-2023;22:44:06
tablondeanuncios.com;93.189.36.78;OK;1;5.44;21-02-2023;22:44:06
taboola.com;151.101.2.132;OK;1;4.58;21-02-2023;22:44:06
tagged.com;135.84.35.166;OK;1;152;21-02-2023;22:44:07
taobao.com;106.11.84.3;OK;3;231;21-02-2023;22:44:08
target.com;151.101.194.187;OK;1;4.08;21-02-2023;22:44:08
targobank.es;145.226.46.83;OK;1;35.9;21-02-2023;22:44:09
taringa.net;104.16.249.39;OK;1;4.20;21-02-2023;22:44:09
teads.tv;N/A;N/A;0;0.0;21-02-2023;22:44:09
telecinco.es;N/A;N/A;0;0.0;21-02-2023;22:44:09
telepizza.es;45.60.47.42;OK;1;4.73;21-02-2023;22:44:09
telly.com;217.16.188.128;OK;1;82.3;21-02-2023;22:44:09
ticketea.com;18.154.22.81;OK;1;4.79;21-02-2023;22:44:09
ticketmaster.es;151.101.194.87;OK;1;3.74;21-02-2023;22:44:10
ticketswap.es;N/A;N/A;0;0.0;21-02-2023;22:44:10
post.n.shifen.com;103.235.46.139;OK;3;250;21-02-2023;22:44:11
tiktok.com;18.154.41.123;OK;1;4.53;21-02-2023;22:44:11
tinder.com;52.84.150.54;OK;1;27.8;21-02-2023;22:44:11
tourbar.com;78.140.128.247;OK;2;34.6;21-02-2023;22:44:12
trabelin.com;N/A;N/A;0;0.0;21-02-2023;22:44:12
transferwise.com;104.18.168.45;OK;1;4.31;21-02-2023;22:44:12
www3.l.google.com;142.250.200.78;OK;1;4.51;21-02-2023;22:44:12
trecetv.es;154.46.42.13;OK;1;10.8;21-02-2023;22:44:13
triodos.es;213.214.122.207;OK;1;62.8;21-02-2023;22:44:13
tripadvisor.es;151.101.194.28;OK;1;4.35;21-02-2023;22:44:13
tumblr.com;N/A;N/A;0;0.0;21-02-2023;22:44:13
aec01.esc.edgetcdn.net;185.103.37.73;OK;1;4.22;21-02-2023;22:44:13
tv.orange.es;N/A;N/A;0;0.0;21-02-2023;22:44:13
tv.youtube.com;142.250.184.174;OK;1;4.18;21-02-2023;22:44:13
twitch.tv;151.101.2.167;OK;1;4.06;21-02-2023;22:44:14
twitter.com;N/A;KO;3;0.0;21-02-2023;22:44:15
twoo.com;N/A;KO;3;0.0;21-02-2023;22:44:17
uab.cat;N/A;N/A;0;0.0;21-02-2023;22:44:17
uah.es;N/A;N/A;0;0.0;21-02-2023;22:44:17
uam.es;150.244.214.237;OK;1;7.68;21-02-2023;22:44:17
ub.edu;N/A;N/A;0;0.0;21-02-2023;22:44:17
ubereats.com;34.98.127.226;OK;1;3.89;21-02-2023;22:44:17
ubs.com;N/A;N/A;0;0.0;21-02-2023;22:44:17
uc3m.es;N/A;N/A;0;0.0;21-02-2023;22:44:17
uclm.es;N/A;N/A;0;0.0;21-02-2023;22:44:17
ucm.es;N/A;N/A;0;0.0;21-02-2023;22:44:18
udc.es;N/A;N/A;0;0.0;21-02-2023;22:44:18
udg.edu;N/A;N/A;0;0.0;21-02-2023;22:44:18
ugr.es;150.214.27.71;OK;1;46.8;21-02-2023;22:44:18
uib.cat;N/A;N/A;0;0.0;21-02-2023;22:44:18
ull.es;N/A;N/A;0;0.0;21-02-2023;22:44:18
ulpgc.es;N/A;N/A;0;0.0;21-02-2023;22:44:18
um.es;N/A;N/A;0;0.0;21-02-2023;22:44:18
umh.es;N/A;N/A;0;0.0;21-02-2023;22:44:18
unav.edu;N/A;N/A;0;0.0;21-02-2023;22:44:18
unicajabanco.es;N/A;N/A;0;0.0;21-02-2023;22:44:18
unileon.es;193.146.99.94;OK;1;11.0;21-02-2023;22:44:18
uniovi.es;N/A;N/A;0;0.0;21-02-2023;22:44:18
unity.com;104.90.205.184;OK;1;16.3;21-02-2023;22:44:18
unity3d.com;2.16.224.40;OK;1;4.21;21-02-2023;22:44:19
univision.com;N/A;N/A;0;0.0;21-02-2023;22:44:19
unizar.es;155.210.11.37;OK;1;16.4;21-02-2023;22:44:19
uoc.edu;N/A;N/A;0;0.0;21-02-2023;22:44:19
upc.edu;N/A;KO;3;0.0;21-02-2023;22:44:21
upf.edu;34.160.111.234;OK;1;4.30;21-02-2023;22:44:21
uploaded.net;172.67.149.100;OK;1;4.75;21-02-2023;22:44:21
upm.es;N/A;N/A;0;0.0;21-02-2023;22:44:21
upo.es;N/A;N/A;0;0.0;21-02-2023;22:44:21
urjc.es;212.128.240.50;OK;1;10.9;21-02-2023;22:44:21
urv.cat;N/A;N/A;0;0.0;21-02-2023;22:44:21
e5701.ce.akamaiedge.net;23.51.228.19;OK;1;5.46;21-02-2023;22:44:21
usal.es;N/A;N/A;0;0.0;21-02-2023;22:44:21
vampirefreaks.com;23.227.38.65;OK;1;23.6;21-02-2023;22:44:22
lbf-ext-dc1-nl-a.front.vpgrp.net;185.183.113.100;OK;1;29.1;21-02-2023;22:44:22
b44110.1.cdn.telefonica.com;N/A;KO;3;0.0;21-02-2023;22:44:24
verisure.es;76.223.91.129;OK;1;26.4;21-02-2023;22:44:24
verizon.com;192.16.31.89;OK;1;96.5;21-02-2023;22:44:24
vibbo.com;52.84.66.5;OK;1;4.09;21-02-2023;22:44:25
victoriamilan.com;N/A;N/A;0;0.0;21-02-2023;22:44:25
vimeo.com;162.159.128.61;OK;1;3.79;21-02-2023;22:44:25
vips.es;N/A;N/A;0;0.0;21-02-2023;22:44:25
vk.com;N/A;KO;3;0.0;21-02-2023;22:44:26
vodafone.com;N/A;N/A;0;0.0;21-02-2023;22:44:26
vodafonetvonline.es;52.210.114.95;OK;1;47.2;21-02-2023;22:44:27
d2hu0yt003p47y.cloudfront.net;18.154.41.101;OK;1;4.47;21-02-2023;22:44:27
wayn.com;N/A;KO;3;0.0;21-02-2023;22:44:28
web.telegram.org;N/A;N/A;0;0.0;21-02-2023;22:44:28
siv034.unican.es;193.144.193.60;OK;1;14.2;21-02-2023;22:44:28
web1.wechat.com;N/A;KO;3;0.0;21-02-2023;22:44:30
mmx-ds.cdn.whatsapp.net;157.240.21.52;OK;1;26.5;21-02-2023;22:44:30
webempresa.com;87.98.229.251;OK;2;23.8;21-02-2023;22:44:31
webnode.es;93.185.100.184;OK;3;83.3;21-02-2023;22:44:32
websitebuilder.com;N/A;N/A;0;0.0;21-02-2023;22:44:32
wechat.com;43.154.240.250;OK;1;219;21-02-2023;22:44:34
weebly.com;74.115.50.109;OK;2;209;21-02-2023;22:44:35
wego.here.com;18.154.41.49;OK;1;3.89;21-02-2023;22:44:35
weheartit.com;N/A;KO;3;0.0;21-02-2023;22:44:36
weibo.com;36.51.224.114;OK;1;259;21-02-2023;22:44:37
whatsapp.com;157.240.21.52;OK;1;25.8;21-02-2023;22:44:37
whois.edu.za;192.96.24.1;OK;2;189;21-02-2023;22:44:38
wikipedia.org;185.15.58.224;OK;1;35.2;21-02-2023;22:44:38
wildwestdomains.com;208.109.192.68;OK;2;205;21-02-2023;22:44:39
wish.com;N/A;N/A;0;0.0;21-02-2023;22:44:39
wizink.es;N/A;N/A;0;0.0;21-02-2023;22:44:39
Wordpress.com;192.0.78.17;OK;1;4.58;21-02-2023;22:44:39
wordreference.com;23.111.171.90;OK;1;98.3;21-02-2023;22:44:40
worldpay.com;N/A;KO;3;0.0;21-02-2023;22:44:41
wuaki.tv;N/A;N/A;0;0.0;21-02-2023;22:44:41
www.abchina.com;N/A;N/A;0;0.0;21-02-2023;22:44:41
e1066.dscb.akamaiedge.net;184.27.9.161;OK;1;5.55;21-02-2023;22:44:42
www.boc.cn;N/A;N/A;0;0.0;21-02-2023;22:44:42
www.caixaontinyent.es;N/A;N/A;0;0.0;21-02-2023;22:44:42
www.hefame.es;N/A;N/A;0;0.0;21-02-2023;22:44:42
www.redsys.es;N/A;N/A;0;0.0;21-02-2023;22:44:42
vuala.ua.es;N/A;KO;3;0.0;21-02-2023;22:44:43
ccuma1i.sci.uma.es;N/A;KO;3;0.0;21-02-2023;22:44:45
s159m97.unavarra.es;130.206.159.97;OK;1;23.6;21-02-2023;22:44:45
k8swin.uned.es;62.204.213.111;OK;2;8.12;21-02-2023;22:44:46
www.unirioja.es;N/A;N/A;0;0.0;21-02-2023;22:44:46
ias.cc.upv.es;N/A;KO;3;0.0;21-02-2023;22:44:47
www.us.es;N/A;N/A;0;0.0;21-02-2023;22:44:47
www.usc.es;N/A;N/A;0;0.0;21-02-2023;22:44:47
www.uv.es;147.156.200.249;OK;1;12.0;21-02-2023;22:44:47
e7778.dsca.akamaiedge.net;23.214.215.51;OK;1;8.16;21-02-2023;22:44:48
xataka.com;108.157.98.64;OK;1;4.32;21-02-2023;22:44:48
xbox.com;N/A;N/A;0;0.0;21-02-2023;22:44:48
xbyorange.com;N/A;N/A;0;0.0;21-02-2023;22:44:48
xhamster.com;104.18.155.3;OK;1;6.01;21-02-2023;22:44:48
xing.com;N/A;N/A;0;0.0;21-02-2023;22:44:48
xnxx.com;N/A;N/A;0;0.0;21-02-2023;22:44:48
xvideos.com;N/A;N/A;0;0.0;21-02-2023;22:44:48
yahoo.com;98.137.11.163;OK;1;211;21-02-2023;22:44:48
yelmocines.es;N/A;N/A;0;0.0;21-02-2023;22:44:49
yelp.es;54.230.112.27;OK;1;33.6;21-02-2023;22:44:49
yola.com;104.18.126.89;OK;1;4.05;21-02-2023;22:44:49
youtube.com;142.250.200.78;OK;1;4.01;21-02-2023;22:44:49
youtube.es;216.58.209.78;OK;1;4.20;21-02-2023;22:44:49
yowi.tv;157.90.166.8;OK;1;90.2;21-02-2023;22:44:50
yy.com;N/A;KO;3;0.0;21-02-2023;22:44:52
zalando.es;34.111.24.118;OK;1;4.18;21-02-2023;22:44:52
www.zara.com;23.58.159.154;OK;1;4.38;21-02-2023;22:44:52
zippyshare.com;145.239.9.15;OK;2;23.1;21-02-2023;22:44:52
zuora.com;N/A;N/A;0;0.0;21-02-2023;22:44:52
